"","Problem.Hierarchy","X.1","Correct.Step.Duration..sec.","Error.Step.Duration..sec.","Incorrects","Hints","Corrects","Opportunity.SubSkills.","Opportunity.KTracedSkills.","Opportunity.Rules.","Correct.First.Attempt","count_subskill","count_tracedskill","count_rules","Step.Duration..sec.","PH"
"232","Unit CTA1_01"," Section CTA1_01-3",0,111.05,3,4,1,78,60,3,0,6,3,1,111.05,3
"233","Unit CTA1_01"," Section CTA1_01-2",0,108.6,2,0,1,1,0,1,0,1,0,1,108.6,3
"234","Unit CTA1_01"," Section CTA1_01-2",0,108.6,1,0,1,6,5,1,0,4,3,1,108.6,3
"235","Unit CTA1_01"," Section CTA1_01-2",0,103.648,4,2,1,1,1,2,0,1,1,1,103.648,3
"236","Unit CTA1_01"," Section CTA1_01-2",0,102.684,4,0,1,2,1,1,0,2,1,1,102.684,3
"237","Unit CTA1_01"," Section CTA1_01-2",0,99.189,2,0,1,1,0,1,0,1,0,1,99.189,3
"238","Unit CTA1_01"," Section CTA1_01-2",99.189,0,2,0,1,10,8,2,1,4,3,1,99.189,3
"239","Unit CTA1_01"," Section CTA1_01-2",99,0,2,0,1,2,1,1,1,2,1,1,99,3
"240","Unit CTA1_01"," Section CTA1_01-2",0,98.135,7,1,1,86,66,20,0,4,3,1,98.135,3
"241","Unit CTA1_01"," Section CTA1_01-2",0,95.333,4,1,1,24,24,25,0,1,1,1,95.333,3
"242","Unit CTA1_01"," Section CTA1_01-2",95.333,0,3,2,1,49,33,2,1,3,1,1,95.333,3
"243","Unit CTA1_01"," Section CTA1_01-2",0,95,1,2,1,6,3,1,0,6,3,1,95,3
"245","Unit CTA1_01"," Section CTA1_01-2",0,87.882,2,0,1,2,1,1,0,2,1,1,87.882,3
"246","Unit CTA1_01"," Section CTA1_01-2",0,85.57,3,0,1,6,3,1,0,6,3,1,85.57,3
"247","Unit CTA1_01"," Section CTA1_01-2",0,85.57,3,0,1,6,5,1,0,4,3,1,85.57,3
"248","Unit CTA1_01"," Section CTA1_01-2",0,85.57,3,0,1,10,8,2,0,4,3,1,85.57,3
"249","Unit CTA1_01"," Section CTA1_01-2",0,83.428,2,0,1,6,3,1,0,6,3,1,83.428,3
"250","Unit CTA1_01"," Section CTA1_01-2",0,83.142,1,0,1,0,0,10,0,0,0,1,83.142,3
"251","Unit CTA1_01"," Section CTA1_01-2",0,83.142,1,0,1,12,12,17,0,1,1,1,83.142,3
"252","Unit CTA1_01"," Section CTA1_01-2",0,81.035,3,0,1,32,26,6,0,4,3,1,81.035,3
"253","Unit CTA1_01"," Section CTA1_01-2",0,79.929,2,0,1,6,5,1,0,4,3,1,79.929,3
"254","Unit CTA1_01"," Section CTA1_01-2",79.09,0,0,0,1,4,0,4,1,1,0,1,79.09,3
"255","Unit CTA1_01"," Section CTA1_01-2",0,79.013,5,2,1,20,16,4,0,4,3,1,79.013,3
"256","Unit CTA1_01"," Section CTA1_01-2",0,77.736,4,0,1,10,8,1,0,4,2,1,77.736,3
"257","Unit CTA1_01"," Section CTA1_01-2",75.454,0,1,0,1,2,1,1,1,2,1,1,75.454,3
"258","Unit CTA1_01"," Section CTA1_01-2",0,73.712,11,2,1,53,35,6,0,6,3,1,73.712,3
"259","Unit CTA1_01"," Section CTA1_01-2",0,72.728,1,0,1,6,5,1,0,4,3,1,72.728,3
"260","Unit CTA1_01"," Section CTA1_01-2",0,72.728,1,0,1,3,2,2,0,2,1,1,72.728,3
"261","Unit CTA1_01"," Section CTA1_01-2",0,72.364,1,0,1,6,5,1,0,4,3,1,72.364,3
"262","Unit CTA1_01"," Section CTA1_01-2",0,72.135,2,0,1,0,0,13,0,0,0,1,72.135,3
"263","Unit CTA1_01"," Section CTA1_01-2",0,71.818,1,0,1,6,5,1,0,4,3,1,71.818,3
"264","Unit CTA1_01"," Section CTA1_01-2",0,71.024,4,1,1,23,17,6,0,4,3,1,71.024,3
"265","Unit CTA1_01"," Section CTA1_01-2",0,70.91,1,0,1,2,1,1,0,2,1,1,70.91,3
"266","Unit CTA1_01"," Section CTA1_01-2",0,70.452,0,2,1,54,39,3,0,6,3,1,70.452,3
"267","Unit CTA1_01"," Section CTA1_01-2",0,69.776,2,2,1,87,54,11,0,2,1,1,69.776,3
"268","Unit CTA1_01"," Section CTA1_01-2",66.857,0,0,0,1,1,0,1,1,1,0,1,66.857,3
"269","Unit CTA1_01"," Section CTA1_01-2",66.857,0,0,0,1,8,5,1,1,6,3,1,66.857,3
"270","Unit CTA1_01"," Section CTA1_01-2",66.857,0,0,0,1,3,2,2,1,2,1,1,66.857,3
"271","Unit CTA1_01"," Section CTA1_01-2",66.334,0,1,0,1,1,0,1,1,1,0,1,66.334,3
"272","Unit CTA1_01"," Section CTA1_01-2",66.334,0,1,0,1,2,1,1,1,2,1,1,66.334,3
"273","Unit CTA1_01"," Section CTA1_01-2",66.126,0,1,0,1,6,3,1,1,6,3,1,66.126,3
"274","Unit CTA1_01"," Section CTA1_01-2",0,66.126,1,0,1,3,2,2,0,2,1,1,66.126,3
"275","Unit CTA1_01"," Section CTA1_01-2",0,64.78,3,0,1,5,3,1,0,2,1,1,64.78,3
"276","Unit CTA1_01"," Section CTA1_01-2",0,63.537,2,0,1,30,18,3,0,6,3,1,63.537,3
"277","Unit CTA1_01"," Section CTA1_01-2",0,63.537,2,0,1,38,28,10,0,4,3,1,63.537,3
"278","Unit CTA1_01"," Section CTA1_01-2",0,63.537,2,0,1,42,31,11,0,4,3,1,63.537,3
"279","Unit CTA1_01"," Section CTA1_01-2",62.25,0,2,0,1,0,0,1,1,0,0,1,62.25,3
"280","Unit CTA1_01"," Section CTA1_01-2",0,62.25,1,0,1,7,3,1,0,7,3,1,62.25,3
"281","Unit CTA1_01"," Section CTA1_01-2",0,62.146,3,2,1,1,1,1,0,1,1,1,62.146,3
"282","Unit CTA1_01"," Section CTA1_01-2",58.588,0,1,0,1,6,3,1,1,6,3,1,58.588,3
"283","Unit CTA1_01"," Section CTA1_01-2",57.286,0,1,0,1,10,8,2,1,4,3,1,57.286,3
"284","Unit CTA1_01"," Section CTA1_01-2",0,57,1,0,1,1,0,1,0,1,0,1,57,3
"285","Unit CTA1_01"," Section CTA1_01-2",0,57,2,0,1,2,1,1,0,2,1,1,57,3
"286","Unit CTA1_01"," Section CTA1_01-2",0,57,2,0,1,3,2,2,0,2,1,1,57,3
"287","Unit CTA1_01"," Section CTA1_01-2",0,56.368,6,3,1,59,45,14,0,4,3,1,56.368,3
"288","Unit CTA1_01"," Section CTA1_01-3",0,55.525,2,1,1,91,63,3,0,4,3,1,55.525,3
"289","Unit CTA1_01"," Section CTA1_01-2",0,54.476,1,1,1,0,0,10,0,0,0,1,54.476,3
"290","Unit CTA1_01"," Section CTA1_01-2",53.286,0,1,0,1,2,1,1,1,2,1,1,53.286,3
"291","Unit CTA1_01"," Section CTA1_01-2",0,53.286,1,0,1,10,8,2,0,4,3,1,53.286,3
"292","Unit CTA1_01"," Section CTA1_01-2",0,53.268,2,2,1,2,2,2,0,1,1,1,53.268,3
"293","Unit CTA1_01"," Section CTA1_01-2",52.839,0,0,1,1,4,0,4,1,1,0,1,52.839,3
"294","Unit CTA1_01"," Section CTA1_01-2",0,52.8,1,0,1,6,3,1,0,6,3,1,52.8,3
"295","Unit CTA1_01"," Section CTA1_01-2",0,52.8,1,0,1,2,1,1,0,2,1,1,52.8,3
"296","Unit CTA1_01"," Section CTA1_01-2",52.8,0,1,0,1,6,5,1,1,4,3,1,52.8,3
"297","Unit CTA1_01"," Section CTA1_01-2",52.8,0,1,0,1,3,2,2,1,2,1,1,52.8,3
"298","Unit CTA1_01"," Section CTA1_01-2",52.8,0,1,0,1,10,8,2,1,4,3,1,52.8,3
"299","Unit CTA1_01"," Section CTA1_01-2",0,52.332,2,1,1,215,166,49,0,4,3,1,52.332,3
"300","Unit CTA1_01"," Section CTA1_01-2",52.273,0,0,0,1,0,0,1,1,0,0,1,52.273,3
"301","Unit CTA1_02"," Section CTA1_02-2",0,258.18,13,12,1,227,217,5,0,4,3,1,258.18,4
"302","Unit CTA1_02"," Section CTA1_02-2",0,155.058,31,2,1,14,14,4,0,1,1,1,155.058,4
"303","Unit CTA1_02"," Section CTA1_02-2",0,141.504,37,11,1,227,216,4,0,4,3,1,141.504,4
"304","Unit CTA1_02"," Section CTA1_02-2",0,138.528,13,0,1,3,3,3,0,1,1,1,138.528,4
"306","Unit CTA1_02"," Section CTA1_02-2",0,135.762,12,1,1,72,51,3,0,3,1,1,135.762,4
"307","Unit CTA1_02"," Section CTA1_02-2",0,131.32,22,2,1,0,0,8,0,0,0,1,131.32,4
"308","Unit CTA1_02"," Section CTA1_02-2",0,117.967,15,2,1,4,4,1,0,1,1,1,117.967,4
"309","Unit CTA1_02"," Section CTA1_02-2",116.787,0,0,0,11,10,10,10,1,1,1,1,116.787,4
"310","Unit CTA1_02"," Section CTA1_02-2",0,111.786,23,4,1,0,0,7,0,0,0,1,111.786,4
"312","Unit CTA1_02"," Section CTA1_02-2",0,110.936,37,6,1,22,22,15,0,1,1,1,110.936,4
"313","Unit CTA1_02"," Section CTA1_02-2",0,110.408,47,11,1,160,154,1,0,4,3,1,110.408,4
"314","Unit CTA1_02"," Section CTA1_02-2",0,92.322,12,0,2,1,1,1,0,1,1,1,92.322,4
"315","Unit CTA1_02"," Section CTA1_02-2",0,89.814,1,3,1,278,191,11,0,6,3,1,89.814,4
"316","Unit CTA1_02"," Section CTA1_02-2",0,89.544,21,12,1,65,61,1,0,4,3,1,89.544,4
"317","Unit CTA1_02"," Section CTA1_02-2",0,87.846,5,3,1,106,101,1,0,4,3,1,87.846,4
"318","Unit CTA1_02"," Section CTA1_02-2",0,87.09,8,3,1,197,188,6,0,4,3,1,87.09,4
"319","Unit CTA1_02"," Section CTA1_02-2",0,85.918,24,6,1,4,4,1,0,1,1,1,85.918,4
"320","Unit CTA1_02"," Section CTA1_02-2",0,84.936,4,2,1,39,27,1,0,6,2,1,84.936,4
"321","Unit CTA1_02"," Section CTA1_02-2",0,83.06,7,0,1,5,0,5,0,1,0,1,83.06,4
"322","Unit CTA1_02"," Section CTA1_02-2",0,83.06,5,0,4,12,12,5,0,1,1,1,83.06,4
"323","Unit CTA1_02"," Section CTA1_02-2",0,82.26,20,0,1,1,1,1,0,1,1,1,82.26,4
"324","Unit CTA1_02"," Section CTA1_02-2",0,80.082,2,10,1,282,265,11,0,4,3,1,80.082,4
"325","Unit CTA1_02"," Section CTA1_02-2",80.082,0,3,0,15,26,26,26,1,1,1,1,80.082,4
"326","Unit CTA1_02"," Section CTA1_02-2",0,78.52,3,3,1,1,0,2,0,1,0,1,78.52,4
"327","Unit CTA1_02"," Section CTA1_02-2",0,76.935,10,1,1,1,0,1,0,1,0,1,76.935,4
"328","Unit CTA1_02"," Section CTA1_02-2",0,76.489,45,2,1,0,0,11,0,0,0,1,76.489,4
"329","Unit CTA1_02"," Section CTA1_02-2",0,75.726,14,2,1,11,11,8,0,1,1,1,75.726,4
"330","Unit CTA1_02"," Section CTA1_02-2",0,74.902,5,1,1,35,0,29,0,1,0,1,74.902,4
"331","Unit CTA1_02"," Section CTA1_02-2",71.585,0,0,0,5,2,2,2,1,1,1,1,71.585,4
"332","Unit CTA1_02"," Section CTA1_02-2",0,69.134,10,0,1,17,17,5,0,1,1,1,69.134,4
"334","Unit CTA1_02"," Section CTA1_02-2",68.705,0,0,0,7,1,1,1,1,1,1,1,68.705,4
"335","Unit CTA1_02"," Section CTA1_02-2",0,66.297,6,2,1,247,160,4,0,4,2,1,66.297,4
"336","Unit CTA1_02"," Section CTA1_02-2",0,66.092,24,0,1,25,25,12,0,1,1,1,66.092,4
"337","Unit CTA1_02"," Section CTA1_02-2",0,66.08,12,0,4,1,1,1,0,1,1,1,66.08,4
"338","Unit CTA1_02"," Section CTA1_02-2",64.908,0,0,0,18,5,5,5,1,1,1,1,64.908,4
"339","Unit CTA1_02"," Section CTA1_02-2",0,63.816,7,1,1,200,147,35,0,4,3,1,63.816,4
"340","Unit CTA1_02"," Section CTA1_02-2",0,61.2,10,3,1,119,113,1,0,4,3,1,61.2,4
"341","Unit CTA1_02"," Section CTA1_02-2",0,60.587,30,2,1,9,9,3,0,1,1,1,60.587,4
"342","Unit CTA1_02"," Section CTA1_02-2",0,59.876,3,0,1,0,0,6,0,0,0,1,59.876,4
"343","Unit CTA1_02"," Section CTA1_02-2",0,59.47,5,2,1,13,13,9,0,1,1,1,59.47,4
"344","Unit CTA1_02"," Section CTA1_02-2",0,59.332,17,4,1,4,4,1,0,1,1,1,59.332,4
"345","Unit CTA1_02"," Section CTA1_02-2",58.142,0,1,0,6,8,8,8,1,1,1,1,58.142,4
"346","Unit CTA1_02"," Section CTA1_02-2",0,57.096,13,2,1,0,0,5,0,0,0,1,57.096,4
"347","Unit CTA1_02"," Section CTA1_02-2",56.28,0,7,0,5,12,12,12,1,1,1,1,56.28,4
"348","Unit CTA1_02"," Section CTA1_02-2",0,54.84,5,11,1,0,0,2,0,0,0,1,54.84,4
"349","Unit CTA1_02"," Section CTA1_02-2",0,53.523,1,5,1,362,248,13,0,6,3,1,53.523,4
"350","Unit CTA1_02"," Section CTA1_02-2",0,53.523,6,0,1,12,12,8,0,1,1,1,53.523,4
"351","Unit CTA1_02"," Section CTA1_02-2",0,52.872,7,2,1,279,186,14,0,6,3,1,52.872,4
"352","Unit CTA1_02"," Section CTA1_02-2",0,52.864,10,2,1,4,4,1,0,1,1,1,52.864,4
"353","Unit CTA1_02"," Section CTA1_02-2",0,49.836,3,0,2,10,10,7,0,1,1,1,49.836,4
"355","Unit CTA1_02"," Section CTA1_02-2",0,47.916,3,1,1,160,115,20,0,4,3,1,47.916,4
"356","Unit CTA1_02"," Section CTA1_02-2",0,47.916,4,0,1,170,123,8,0,4,3,1,47.916,4
"357","Unit CTA1_02"," Section CTA1_02-2",0,46.448,3,3,1,286,197,10,0,6,3,1,46.448,4
"358","Unit CTA1_02"," Section CTA1_02-2",0,46.322,9,5,1,173,166,5,0,4,3,1,46.322,4
"359","Unit CTA1_02"," Section CTA1_02-2",45.846,0,1,0,1,13,13,7,1,1,1,1,45.846,4
"360","Unit CTA1_02"," Section CTA1_02-2",45.846,0,1,0,1,15,15,8,1,1,1,1,45.846,4
"361","Unit CTA1_02"," Section CTA1_02-2",45.846,0,0,0,2,16,16,8,1,1,1,1,45.846,4
"362","Unit CTA1_02"," Section CTA1_02-2",0,45.846,1,0,1,7,7,1,0,1,1,1,45.846,4
"364","Unit CTA1_02"," Section CTA1_02-2",0,45.563,14,2,1,21,21,14,0,1,1,1,45.563,4
"365","Unit CTA1_02"," Section CTA1_02-2",0,44.772,15,0,1,20,20,14,0,1,1,1,44.772,4
"366","Unit CTA1_02"," Section CTA1_02-2",0,44,5,3,1,229,159,12,0,6,3,1,44,4
"367","Unit CTA1_02"," Section CTA1_02-2",43.272,0,8,0,2,8,8,6,1,1,1,1,43.272,4
"368","Unit CTA1_02"," Section CTA1_02-2",0,42.952,6,3,1,1,0,1,0,1,0,1,42.952,4
"369","Unit CTA1_02"," Section CTA1_02-2",0,42.952,12,0,1,1,1,1,0,1,1,1,42.952,4
"370","Unit CTA1_02"," Section CTA1_02-2",0,42.951,2,0,1,2,2,2,0,1,1,1,42.951,4
"371","Unit CTA1_02"," Section CTA1_02-2",42.951,0,0,0,3,1,1,1,1,1,1,1,42.951,4
"372","Unit CTA1_02"," Section CTA1_02-2",42.951,0,2,0,1,0,0,1,1,0,0,1,42.951,4
"373","Unit CTA1_02"," Section CTA1_02-2",0,42.189,1,4,1,148,83,1,0,3,1,1,42.189,4
"374","Unit CTA1_02"," Section CTA1_02-2",0,41.847,26,2,1,12,12,9,0,1,1,1,41.847,4
"375","Unit CTA1_02"," Section CTA1_02-2",41.53,0,3,0,2,13,13,8,1,1,1,1,41.53,4
"376","Unit CTA1_02"," Section CTA1_02-2",0,40.642,3,2,1,0,0,35,0,0,0,1,40.642,4
"377","Unit CTA1_02"," Section CTA1_02-2",0,40.642,5,0,1,13,13,10,0,1,1,1,40.642,4
"378","Unit CTA1_02"," Section CTA1_02-2",0,40.586,17,2,1,251,236,9,0,4,3,1,40.586,4
"379","Unit CTA1_02"," Section CTA1_02-2",39.26,0,0,0,4,2,2,2,1,1,1,1,39.26,4
"380","Unit CTA1_02"," Section CTA1_02-2",0,38.376,13,0,1,19,19,13,0,1,1,1,38.376,4
"382","Unit CTA1_02"," Section CTA1_02-2",37.52,0,1,0,7,18,18,5,1,1,1,1,37.52,4
"383","Unit CTA1_02"," Section CTA1_02-2",0,37.16,6,0,1,5,5,2,0,1,1,1,37.16,4
"384","Unit CTA1_02"," Section CTA1_02-2",0,36.911,1,4,1,312,210,17,0,6,3,1,36.911,4
"385","Unit CTA1_02"," Section CTA1_02-2",0,36.911,2,2,1,136,105,25,0,2,1,1,36.911,4
"386","Unit CTA1_02"," Section CTA1_02-2",0,36.344,6,0,3,2,2,2,0,1,1,1,36.344,4
"387","Unit CTA1_02"," Section CTA1_02-2",0,36,6,1,1,16,16,12,0,1,1,1,36,4
"388","Unit CTA1_02"," Section CTA1_02-2",0,35.903,5,0,1,3,3,2,0,1,1,1,35.903,4
"389","Unit CTA1_02"," Section CTA1_02-2",0,35.903,6,0,1,0,0,1,0,0,0,1,35.903,4
"390","Unit CTA1_02"," Section CTA1_02-2",0,34.424,3,0,1,0,0,6,0,0,0,1,34.424,4
"391","Unit CTA1_02"," Section CTA1_02-2",0,34.224,12,3,3,6,6,4,0,1,1,1,34.224,4
"392","Unit CTA1_02"," Section CTA1_02-2",0,33.816,15,1,1,8,8,2,0,1,1,1,33.816,4
"393","Unit CTA1_02"," Section CTA1_02-2",0,33.224,2,0,1,58,47,3,0,6,3,1,33.224,4
"394","Unit CTA1_02"," Section CTA1_02-2",33.224,0,0,0,4,7,7,7,1,1,1,1,33.224,4
"395","Unit CTA1_02"," Section CTA1_02-2",32.454,0,0,0,9,6,6,6,1,1,1,1,32.454,4
"396","Unit CTA1_02"," Section CTA1_02-2",0,32,6,0,1,16,16,11,0,1,1,1,32,4
"397","Unit CTA1_02"," Section CTA1_02-2",0,31.98,11,0,1,24,24,11,0,1,1,1,31.98,4
"398","Unit CTA1_02"," Section CTA1_02-2",0,31.72,3,4,1,46,38,2,0,6,3,1,31.72,4
"399","Unit CTA1_02"," Section CTA1_02-2",0,31.638,3,1,1,34,34,9,0,1,1,1,31.638,4
"400","Unit CTA1_02"," Section CTA1_02-2",31.143,0,0,0,7,25,25,25,1,1,1,1,31.143,4
"401","Unit CTA1_04"," Section CTA1_04-2",0,187.332,0,2,1,257,158,78,0,2,1,1,187.332,5
"402","Unit CTA1_04"," Section CTA1_04-2",0,187.332,1,1,1,142,116,8,0,4,3,1,187.332,5
"403","Unit CTA1_04"," Section CTA1_04-2",0,137.247,6,0,1,293,165,96,0,2,1,1,137.247,5
"404","Unit CTA1_04"," Section CTA1_04-2",0,124.77,3,5,1,137,109,13,0,4,3,1,124.77,5
"405","Unit CTA1_04"," Section CTA1_04-3",0,122.358,5,0,0,0,0,0,0,0,0,0,122.358,5
"406","Unit CTA1_04"," Section CTA1_04-3",0,113.134,1,4,1,241,34,23,0,6,1,1,113.134,5
"408","Unit CTA1_04"," Section CTA1_04-3",0,96.972,2,2,1,312,190,7,0,2,1,1,96.972,5
"410","Unit CTA1_04"," Section CTA1_04-3",0,81.572,2,0,0,106,0,106,0,1,0,1,81.572,5
"411","Unit CTA1_04"," Section CTA1_04-3",0,80.81,4,0,1,134,0,16,0,4,0,1,80.81,5
"412","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,0,0,2,1,0,0,1,50.625,5
"413","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,80,0,2,1,2,0,1,50.625,5
"414","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,77,0,23,1,3,0,1,50.625,5
"415","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,183,148,22,1,4,3,1,50.625,5
"416","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,0,0,3,1,0,0,1,50.625,5
"417","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,82,0,3,1,2,0,1,50.625,5
"418","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,80,0,24,1,3,0,1,50.625,5
"419","Unit CTA1_04"," Section CTA1_04-3",50.625,0,0,0,1,187,151,23,1,4,3,1,50.625,5
"420","Unit CTA1_04"," Section CTA1_04-2",0,49.908,0,2,1,245,99,6,0,6,3,1,49.908,5
"421","Unit CTA1_04"," Section CTA1_04-2",46.833,0,0,0,1,272,113,46,1,4,2,1,46.833,5
"422","Unit CTA1_04"," Section CTA1_04-2",46.833,0,0,0,1,146,119,9,1,4,3,1,46.833,5
"423","Unit CTA1_04"," Section CTA1_04-2",0,43.92,5,2,0,266,179,85,0,2,1,1,43.92,5
"424","Unit CTA1_04"," Section CTA1_04-3",0,40.786,1,0,1,549,330,88,0,4,2,1,40.786,5
"425","Unit CTA1_04"," Section CTA1_04-3",0,40.786,1,0,1,0,0,23,0,0,0,1,40.786,5
"426","Unit CTA1_04"," Section CTA1_04-3",40.786,0,1,0,1,473,370,52,1,4,3,1,40.786,5
"427","Unit CTA1_04"," Section CTA1_04-2",37.431,0,0,1,1,295,100,62,1,4,2,1,37.431,5
"428","Unit CTA1_04"," Section CTA1_04-2",0,34.16,5,0,0,334,137,59,0,4,2,1,34.16,5
"429","Unit CTA1_04"," Section CTA1_04-2",0,33.399,7,0,0,0,0,0,0,0,0,0,33.399,5
"430","Unit CTA1_04"," Section CTA1_04-3",0,32.324,1,0,1,68,0,1,0,2,0,1,32.324,5
"431","Unit CTA1_04"," Section CTA1_04-3",0,32.324,1,0,1,113,23,32,0,4,1,1,32.324,5
"432","Unit CTA1_04"," Section CTA1_04-2",0,32.07,3,0,0,0,0,0,0,0,0,0,32.07,5
"433","Unit CTA1_04"," Section CTA1_04-2",0,32.07,2,0,1,0,0,3,0,0,0,1,32.07,5
"434","Unit CTA1_04"," Section CTA1_04-2",0,25.977,4,0,1,222,180,30,0,4,3,1,25.977,5
"435","Unit CTA1_04"," Section CTA1_04-2",0,24.954,0,0,1,299,102,63,0,4,2,1,24.954,5
"436","Unit CTA1_04"," Section CTA1_04-2",0,24.954,1,0,1,296,167,98,0,2,1,1,24.954,5
"437","Unit CTA1_04"," Section CTA1_04-2",0,22.266,2,3,0,212,172,29,0,4,3,1,22.266,5
"438","Unit CTA1_04"," Section CTA1_04-2",21.38,0,1,0,1,287,168,95,1,2,1,1,21.38,5
"439","Unit CTA1_04"," Section CTA1_04-2",21.38,0,1,0,1,289,169,96,1,2,1,1,21.38,5
"440","Unit CTA1_04"," Section CTA1_04-2",0,21.38,1,0,1,0,0,2,0,0,0,1,21.38,5
"441","Unit CTA1_04"," Section CTA1_04-2",21.38,0,1,0,1,22,0,1,1,2,0,1,21.38,5
"442","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,199,0,107,1,2,0,1,20.393,5
"443","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,100,0,11,1,2,0,1,20.393,5
"444","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,167,0,45,1,3,0,1,20.393,5
"445","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,0,0,24,1,0,0,1,20.393,5
"446","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,201,0,108,1,2,0,1,20.393,5
"447","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,102,0,12,1,2,0,1,20.393,5
"448","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,170,0,46,1,3,0,1,20.393,5
"449","Unit CTA1_04"," Section CTA1_04-3",20.393,0,0,0,1,477,373,53,1,4,3,1,20.393,5
"450","Unit CTA1_04"," Section CTA1_04-2",0,19.52,0,3,0,172,142,8,0,4,3,1,19.52,5
"451","Unit CTA1_04"," Section CTA1_04-2",0,19.52,1,2,0,272,182,88,0,2,1,1,19.52,5
"452","Unit CTA1_04"," Section CTA1_04-2",0,19.52,0,3,0,180,149,9,0,4,3,1,19.52,5
"453","Unit CTA1_04"," Section CTA1_04-2",18.555,0,3,0,1,226,183,31,1,4,3,1,18.555,5
"454","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,0,0,66,1,0,0,1,16.162,5
"455","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,0,0,66,1,0,0,1,16.162,5
"456","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,65,65,133,1,1,1,1,16.162,5
"457","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,0,0,134,1,0,0,1,16.162,5
"458","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,65,0,61,1,1,0,1,16.162,5
"459","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,286,189,106,1,2,1,1,16.162,5
"460","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,224,0,74,1,4,0,1,16.162,5
"461","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,228,0,75,1,4,0,1,16.162,5
"462","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,289,191,60,1,2,1,1,16.162,5
"463","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,315,192,61,1,2,1,1,16.162,5
"464","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,0,0,18,1,0,0,1,16.162,5
"465","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,0,0,19,1,0,0,1,16.162,5
"466","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,70,0,2,1,2,0,1,16.162,5
"467","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,138,0,17,1,4,0,1,16.162,5
"468","Unit CTA1_04"," Section CTA1_04-3",16.162,0,0,0,1,117,24,33,1,4,1,1,16.162,5
"469","Unit CTA1_04"," Section CTA1_04-2",0,14.844,1,1,1,176,140,17,0,4,2,1,14.844,5
"470","Unit CTA1_04"," Section CTA1_04-2",12.477,0,0,0,1,233,166,97,1,2,1,1,12.477,5
"471","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,57,57,123,1,1,1,1,10.69,5
"472","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,58,58,124,1,1,1,1,10.69,5
"473","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,63,0,56,1,1,0,1,10.69,5
"474","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,282,149,6,1,6,3,1,10.69,5
"475","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,334,146,48,1,4,2,1,10.69,5
"476","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,338,148,49,1,4,2,1,10.69,5
"477","Unit CTA1_04"," Section CTA1_04-2",0,10.69,1,0,0,206,167,0,0,4,3,0,10.69,5
"478","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,291,170,97,1,2,1,1,10.69,5
"479","Unit CTA1_04"," Section CTA1_04-2",0,10.69,1,0,0,210,170,0,0,4,3,0,10.69,5
"480","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,250,171,98,1,2,1,1,10.69,5
"481","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,25,0,141,1,1,0,1,10.69,5
"482","Unit CTA1_04"," Section CTA1_04-2",0,10.69,1,0,0,214,173,42,0,4,3,1,10.69,5
"483","Unit CTA1_04"," Section CTA1_04-2",10.69,0,0,0,1,218,176,16,1,4,3,1,10.69,5
